sent_id,sent_text,sent_label1,sent_label2,sent_label3
615-20070-0,Que conste que yo no circulo ni en coche ni en bicicleta y entiendo que los ciclistas anden por la acera por 2 razones: 1 la señal de 30 por hora en el supuesto carril de bicicletas no lo cumple ningún vehículo y 2 Calle de sentido único para vehículos de motor por eso solicito un Diseño urbanístico exclusivo para vehículos sin motor y otro para vehículos con motor limitado.,YES,CLAIM,NONE
615-20104-0,Ya existe un reglamento para ciclistas.,NO,SPAM,NONE
615-20104-1,Entiendo tu postura si has tenido algún problema con alguien.,NO,SPAM,NONE
615-20104-2,Aun así a este paso vamos a tener que disponer de un carnet para bicicletas.,NO,SPAM,NONE
615-20104-3,Psicotecnico y hacer cada tiempo un examen para ver si tenemos las aptitudes optimas.,NO,SPAM,NONE
615-23959-0,"Teniendo en cuenta que llevais un medio de transporte y que podeis ir incluso por carreteras fuera de la ciudad no veo el motivo por el que no tengais que sacaron una licencia, saber las normas de circulación y que paseis un examen para ver si estais en condiciones optimas de conducir dicho medio de transporte.",YES,CLAIM,NONE
615-85971-0,También exigo carnet para carritos perritos y todo aquello que se deba llevar con aptitudes y buenas maneras.,NO,SPAM,NONE
615-85972-0,Pondria un agente municipal en super y en hiper controlando la circulación de carros y personal que se descontrola mucho más en la sección de bebidas alcoholikas.,NO,SPAM,NONE
615-20706-0,"Claro, multemos a las bicicletas que luchas por circular en una ciudad hostil para ellas, en vez de a los coches que incumpliendo la distancia mínima arriesgan la vida de los ciclistas.",NO,SPAM,NONE
615-20706-1,Propuesta ridícula.,NO,SPAM,NONE
615-22793-0,El tema es que pocos conductores conocen las normas de circulación con respecto a las bicicletas.,NO,SPAM,NONE
615-22793-1,"Piensan que en ciudad las bicicletas tienen que ir por la derecha del carril, pero ignoran que la normativa obliga al ciclista a ir por el centro por motivos de seguridad.",NO,SPAM,NONE
615-22793-2,"Cuando ven al ciclista por el centro piensan que está siendo descortés y que está incumpliendo las normas y se enfadan, le acosan e increpan.",NO,SPAM,NONE
615-22793-3,Luego lle adelantan de mala manera y se van echando pestes y pensando que tienen razón y que el ciclista les estaba charlando.,NO,SPAM,NONE
615-22793-4,"Otra cosa distinta es por carretera interurbana, donde el ciclista sí tiene que ir por el arcén.",NO,SPAM,NONE
615-22794-0,Donde poneel ciclista les estaba charlando quise decir chuleando.,NO,SPAM,NONE
615-22794-1,"Falló el corrector del móvil, jeje.",NO,SPAM,NONE
615-23958-0,Como se nota que usted no utiliza el coche.,NO,SPAM,NONE
615-23958-1,"Estoy harto de los grupitos de ciclistas que van por la carretera como si fuera un carril bicicleta o estuvieran en su casa, luego encima les recriminas que pongan en peligro su seguridad y la del resto y encima se te encaran.",NO,SPAM,NONE
615-25467-0,Su comentario denota falta de respeto hacia otros medios de transporte distintos del que usted usa.,NO,SPAM,NONE
615-25467-1,"Tenga en cuenta los beneficios de la bicicleta frente a los inconvenientes contaminación, gasto energético.",NO,SPAM,NONE
615-25467-2,Del coche.,NO,SPAM,NONE
615-50478-0,Su comentario denota que le da igual poner en riesgo la seguridad tanto del ciclista como del conductor de un vehículo motorizado debido en muchas ocasiones a la falta de inteligencia del que va a pedales.,NO,SPAM,NONE
615-50478-1,"Se nota que usted no a tenido que reducir la velocidad drasticamente en una carretera secundaria por culpa de un padre montado en un coche cortando el tráfico para que el estupido de su hijo en bicicleta se crea alberto contador, se nota que no ve como los ciclistas se saltan la normativa que les obliga a ir a paso de peaton con sus bicicletas por la acera, se nota que no ve como los ciclistas van en el lado derecho de las carreteras urbanas cuando deberían ir por el centro.",NO,SPAM,NONE
615-50478-2,"Pero claro, dejemos que los ciclistas hagan lo que les salga de los bemoles porque no contaminan.",NO,SPAM,NONE
615-51323-0,"A usted parece darle igual la seguridad de los ciclistas, sólo le interesa poder ir a la velocidad que quiera.",NO,SPAM,NONE
615-51323-1,Y sigue usted faltando al respeto.,NO,SPAM,NONE
615-51323-2,No es este el medio adecuado para ello.,NO,SPAM,NONE
615-20731-0,"Ir en bicicleta está muy bien y se debería promocionar pero hay que obligarles a comportarse como cualquier vehículo, es decir, que no se salten semáforos, que cirulen por la derecha sin ir haciendo el indio entre los coches, que lleven su chaleco reflectante día y noche y casco y por supuesto, al igual que las motocicletas, una luz.",YES,PREMISE,RESTATEMENT
615-20731-1,"Tamién hay que concienciar a los conductores de coches para que no les hagan pitadas cada vez que se encuentra una bicicleta y que tengan paciencia, pues es un vehículo lento.",NO,SPAM,NONE
615-22690-0,Estoy de acuerdo contigo,YES,CLAIM,NONE
615-22690-1,"en que los ciclistas deben cumplir las normas, pero tienes que saber y lo decían saber todos los conductores de coches que el ciclista está obligado por la normativa del Ayuntamiento a ir por el centro del carril en ciudad.",YES,PREMISE,OPPOSITION
615-22690-2,"Esto se hace por seguridad, tanto para evitar los accidentes por apertura de puertas de vehículos aparcados, como para evitar los adelantamientos que no guardan la distancia de 15 metros.",YES,PREMISE,GOAL
615-22690-3,Si el ciclista va por la derecha muchos vehículos tratarán de adelantarlos sin tener en cuenta esta distancia.,YES,CLAIM,NONE
615-22690-4,"Otra cosa distinta sin las vías interurbanas, donde el ciclista está obligado a circular por el arcén si lo hay.",YES,PREMISE,OPPOSITION
615-22693-0,Donde digo decían saber los conductores quería decir deberían saber todos los conductores.,NO,SPAM,NONE
615-66553-0,Si lo he entendido.,NO,SPAM,NONE
615-66553-1,Pues esto no lo sabía así que agradezco la información.,NO,SPAM,NONE
615-66553-2,Normalmente yo tengo paciencia con los ciclistas salvo cuando hacen todo lo que denuncio en mi comentario.,NO,SPAM,NONE
615-66553-3,Si van delante de mi pues me espero y por supuesto siempre intento respetar la distancia o pasarles lo más despacio posible.,NO,SPAM,NONE
615-66553-4,Lo malo es que hay conducotores que se ponen muy nerviosos y creo que si vamos a ver el peligro no cual será peor si que abran una puerta o ir por el carril central.,YES,CLAIM,NONE
615-66553-5,Sigo diciendo que debería ser obligatorio llevar casco y un chaleco reflectante.,YES,CLAIM,NONE
615-66553-6,"Y por supuesto conocer algunas normas de circulación mínimas por su seguridad y por la de los conductores que, como yo, respetamos y tenemos paciencia cuando los tenemos delante de nuestro vehículo.",YES,PREMISE,ADDITION
615-66553-7,Gracias por la información.,NO,SPAM,NONE
615-66553-8,Un saludo.,NO,SPAM,NONE
615-30978-0,"Si hubiera carriles bicicleta por toda la ciudad, es posible que no hubiera ciclistas haciendo el indio como dices tu, entre los coches.",YES,CLAIM,NONE
615-30978-1,"Por otra parte que un ciclista no lleve casco es algo que no afecta a la circulación, en ningúna ciudad del mundo que yo sepa es obligatorio, más bien es una decisión personal cada cual sabe lo que vale su cabeza, el chaleco reflectante si hubiera carriles bicicleta tampoco sería necesario, en Amsterdan no les veo con chaleco reflectante.",YES,PREMISE,EXPLANATION
615-30978-2,En fin acondicionemos la ciudad para la bicicleta y después abordáremos los trastornos que ocasionan.,YES,PREMISE,CONCLUSION
615-20934-0,No veo por qué los conductores de vehículos han de pasar examen y los ciclistas no.,YES,CLAIM,NONE
615-20934-1,La mayoría no indica el giro que van a hacer con el peligro que conlleva y muchos hacen caso omiso a los semáforos y señales de tráfico tales como Ceda el paso y Stop.,YES,PREMISE,REASON
615-20951-0,"Anda que no hay conductores que no utilizan el intermitente, y se saltan semáfotos, ceda el paso, .",NO,SPAM,NONE
615-20951-1,La policía ya tiene poderes para sancionar los incumplimientos de las normas de circulación.,YES,CLAIM,NONE
615-20951-2,Y no creo que sea necesario aumentar la vigilancia sobre este tema.,YES,PREMISE,ADDITION
615-26024-0,"Es verdad, eso de los intermitentes muchos no saben para qué sirven.",NO,SPAM,NONE
615-26024-1,Y ya no hablemos de rotondas ni de rotondas e intermitentes.,NO,SPAM,NONE
615-26024-2,¿Quién pone una intermitencia en una rotonda?.,NO,SPAM,NONE
615-30200-0,Desde luego los taxistas no.,NO,SPAM,NONE
615-30200-1,Parece que las palancas de los intermitentes están duras p.,NO,SPAM,NONE
615-22325-0,Los ciclistas que usan la calzada deberían tener una licencia o carnet similar al de conducir.,YES,CLAIM,NONE
615-22325-1,Puesto que deben conocer y respetar las normas de circulación cosa que una gran minoría hace.,YES,PREMISE,REASON
615-22325-2,"Van sin casco, saltándose semáforos, cambios de sentido prohibidos, metiéndose en la acera cuando les conviene y un largo etc.",NO,SPAM,NONE
615-22325-3,"Poniendo en peligro la vida propia, la de los conductores y la de peatones.",NO,SPAM,NONE
615-22325-4,"Es por ello, que si van por la carretera como otro vehículo más aunque sin motor, debería llevar su placa, su documentación, su seguro etc.",YES,CLAIM,NONE
615-30203-0,"No es obligatorio llevar casco en ciudad para los ciclistas en muchas ciudades con mayor cultura ciclista, puedes percibir que la gran mayoría no usa casco Dos.",NO,SPAM,NONE
615-30203-1,Generalizas con el asunto de saltarse los semáforos.,NO,SPAM,NONE
615-30203-2,"Ni todos los ciclistas se saltan los semáforos, al igual que no todos los peatones respetan los semáforos o los conductores de coches.",NO,SPAM,NONE
615-30203-3,"En ningún país con tradición del uso de la bicicleta como medio de transporte, se ha tomado una medida similar de otorgar licencias a los ciclistas.",YES,CLAIM,NONE
615-30203-4,Y aquí no lo veo necesario.,NO,SPAM,NONE
615-22517-0,"Estoy de acuerdo, pero no son sólo los ciclistas quienes incumplen las normas.",YES,CLAIM,NONE
615-22517-1,"Creo que tanto peatones, ciclistas, conductores de coches y motos debemos cumplir las normas.",YES,CLAIM,NONE
615-22517-2,Pienso sin embargo que las multas serían más efectivas por numerosas que por ejemplares.,YES,PREMISE,OPPOSITION
615-22517-3,"Quiero decir que si hubiera más vigilancia haciendo cumplir las normas, aunque las sanciones fueran pequeñas la gente se acostumbraria, pero si no se multa a casi nadie, la gente sigue arriesgando aun sabiendo que incumplen las normas y que podrían tener una sanción elevada.",YES,PREMISE,CONCESSION
615-24738-0,Todas estas propuestas que proponen que se haga algo que ya se hace.,NO,SPAM,NONE
615-24738-1,¿Qué sentido tienen?,NO,SPAM,NONE
615-24738-2,"Si te saltas un semáfoto, en coche, en moto o en bicicleta, te pueden multar.",NO,SPAM,NONE
615-24769-0,Basta ya de la caza de brujas contra los ciclistas!,YES,CLAIM,NONE
615-24769-1,"En vez de que cada vez más las usemos solo queréis poner todos los impedimentos posibles a los que ya hay, bien de mantener la boina de contaminación.",YES,CLAIM,NONE
615-24769-2,Muchos con trayectos en coche cortos.,NO,SPAM,NONE
615-24769-3,"Yo soy ciclista yy no tengo Carnet de conducir, y no conozco muchas normas y señales por lo tanto ni me la juego en ir por la calzada.",NO,SPAM,NONE
615-24769-4,Los coches van como locos.,NO,SPAM,NONE
615-24769-5,"Yo voy por la acera y nunca nadie ni me a recriminado, ni si quiera la policía.",NO,SPAM,NONE
615-24769-6,"Voy despacio y atento sin molestar la gente que va por la acera, esperando y con paciencia y sin problema.",NO,SPAM,NONE
615-24769-7,"Los peatones van por el carril bicicleta como si nada pues yo también por las aceras, mientras todos vayamos con cuidado no hay problema.",YES,CLAIM,NONE
615-29051-0,Amén hermano.,NO,SPAM,NONE
615-29051-1,100 de acuerdo de principio a fin.,NO,SPAM,NONE
615-29051-2,Quienes critican tanto las bicicletas son los que luego más usan el coche y van pitando aquí y allá.,YES,CLAIM,NONE
615-29051-3,Yo siempre que veo algún coche en mi sentido me subo a la acera y nunca he tenido el más mínimo problema con nadie.,YES,CLAIM,NONE
615-29051-4,Es necesario un Madrid más ciclista y menos vagos en coche.,YES,CLAIM,NONE
615-31079-0,Eso no es cierto y en las aceras no se puede circular Te puedes llevar a alguien por delante y encima váis a toda pastilla.,YES,CLAIM,NONE
615-31079-1,Más bicicletas y menos coches bien.,NO,SPAM,NONE
615-31079-2,no me parece que sea para insultar a nadie.,NO,SPAM,NONE
615-31079-3,Tu no sabes por qué usa la gente su coche así que no critiques.,NO,SPAM,NONE
615-31079-4,"Yo no pongo en duda que tu usas la bicicleta porque tienes tus razones y me parece estupendo que no contamines pero mira, tampoco fastidies.",YES,CLAIM,NONE
615-31079-5,Por las aceras no se puede circular no se pu e de e.,NO,SPAM,NONE
615-61705-0,Pero vamos a ver! para ir por la carretera habrá que saber las normas de tráfico y un ciclista no tiene por que tener el carnet de conducir ni saber de señalización etc.,YES,CLAIM,NONE
615-61705-1,Mientras la gente conduzca como lo hace a ver quien es el valiente que se lanza a ir entre coches.,NO,SPAM,NONE
615-61705-2,"Yo voy siempre por la acera y no voy como loco, así que no feneralice usted Nines466.",NO,SPAM,NONE
615-61705-3,"Yo no tengo dinero para transporte y me muevo como puedo pero me niego a ir entre pitidos y cagado de miedo si todos nos respetamos hay acera para todos, pero hay gente como usted que se ofende o se siente fastidiada a la minima y acaba siendo más un problema que una solución.",NO,SPAM,NONE
615-31077-0,Pues deberías conocer algunas normas de tráfico.,YES,CLAIM,NONE
615-31077-1,Me parece un suicidio tirarte a la selva sin conocer sus leyes.,YES,CLAIM,NONE
615-31077-2,Y no es una caza de brujas en absoluto.,YES,CLAIM,NONE
615-31077-3,Solo queremos que se hagan las cosas en condiciones para todos.,YES,CLAIM,NONE
615-61706-0,"Ya pero yo no tengo carnet amiga Nines, ni puedo permitirme sacarmelo lo que se de tráfico es loq ue pregunto a los conocidos que tengo que conducen pero no me siento con los suficientes conocimientos como para ir entre coches que se saben bien lo que tienen que hacer y si vas para el lado contrario te dan un golpe y no te aboyan la bicicleta.",NO,SPAM,NONE
615-61706-1,Te matan.,NO,SPAM,NONE
615-61706-2,Y valoro mucho mi vida como para arriesgarme solo una persona se ha enfrentado a mi por ir por la acera.,NO,SPAM,NONE
615-61706-3,"Una señora mayor que estando yo parado, con la bicicleta aparcada en la puerta de eun banco, vino para reprocharme lo mismo que usted, que las bicicletas por la carretera y que vamos como locos.",NO,SPAM,NONE
615-61706-4,Acaso me conocia para saber como voy?,NO,SPAM,NONE
